InvoiceID,InvoiceNumber,Reference,ContactName,CustomerTier,InvoiceDate,AgeingDays,DueDate,OverdueDays,PaymentTermsDays,Status,FullyPaidOffDate,PaymentOverdueDays,CurrencyCode,CurrencyRate,SubtotalSource,TotalTaxSource,InvoiceAmountAUD,AmountPaidAUD,CreditedAmountAUD,OutstandingAmountAUD,UpdatedDate
7f399128-9a8d-4573-a905-16229611f9f7,SI-00013343,R-45046682A,Grocery Holdings Pty Ltd,1,26/09/2024,33,30/10/2024,0,34,PAID,29/10/2024,-1,AUD,1.0,2793.0,279.3,3072.3,3072.3,0.0,0.0,30/10/2024
71cda946-4e0a-41d3-84eb-c9b56a257921,SI-00013280,R-45018006A,Grocery Holdings Pty Ltd,1,23/09/2024,36,30/10/2024,0,37,PAID,29/10/2024,-1,AUD,1.0,2300.16,0.0,2300.16,2300.16,0.0,0.0,30/10/2024
802551eb-f492-450f-bf5b-bb839b728c0b,SI-00013350,R-45047939A,Grocery Holdings Pty Ltd,1,26/09/2024,33,30/10/2024,0,34,PAID,29/10/2024,-1,AUD,1.0,4600.32,0.0,4600.32,4600.32,0.0,0.0,30/10/2024
4ac42fca-0a81-49c9-9945-6f3083759171,SI-00013345,R-45046683A,Grocery Holdings Pty Ltd,1,30/09/2024,29,30/10/2024,0,30,PAID,29/10/2024,-1,AUD,1.0,38509.44,0.0,38509.44,13256.77,25252.67,0.0,30/10/2024
44ebb6dc-7672-4392-b047-19ce1fb70e5a,SI-00013346,R-45047415A,Grocery Holdings Pty Ltd,1,30/09/2024,29,30/10/2024,0,30,PAID,29/10/2024,-1,AUD,1.0,2832.0,283.2,3115.2,3115.2,0.0,0.0,30/10/2024
bdd66e0f-4ff8-41b6-ad85-e682e2c00358,SI-00013666,Michelle email 17/10,Western Asset Management Company,3,18/10/2024,11,17/11/2024,0,30,PAID,29/10/2024,-19,AUD,1.0,151.2,0.0,151.2,151.2,0.0,0.0,30/10/2024
ab32fa1e-7a58-478e-abbf-4059786b6650,SI-00013277,109286-LB,The Distributors Brisbane,3,20/09/2024,39,30/10/2024,0,40,PAID,29/10/2024,-1,AUD,1.0,6008.8,0.0,6008.8,6008.8,0.0,0.0,30/10/2024
9d2591f3-fce9-4489-9c49-74f82ad9db7c,SI-00013327,109370-LB Part 1 of 2,The Distributors Brisbane,3,25/09/2024,34,30/10/2024,0,35,PAID,29/10/2024,-1,AUD,1.0,15598.36,613.88,16212.24,16212.24,0.0,0.0,30/10/2024
0bb84e77-11a0-4c22-9524-b834d2c6c833,SI-00013244,109271-LB Part 2 of 2,The Distributors Brisbane,3,19/09/2024,40,30/10/2024,0,41,PAID,29/10/2024,-1,AUD,1.0,3602.88,360.29,3963.17,3963.17,0.0,0.0,30/10/2024
f5d2cb69-64cf-499b-bd29-499cb2d17441,SI-00013653,1924351657,Costco Wholesale Australia Pty Ltd,2,17/10/2024,12,16/11/2024,0,30,PAID,29/10/2024,-18,AUD,1.0,4758.4,0.0,4758.4,4697.05,61.35,0.0,30/10/2024
72b51c69-fd58-49e2-9182-772040589acf,SI-00012523,PO31352,Sun Road Food & Beverage - CDS,3,15/10/2024,6,16/10/2024,5,1,PAID,21/10/2024,5,USD,0.671443,18707.2,0.0,27861.188514885107,27861.188514885107,0.0,0.0,30/10/2024
88e33f4b-297e-4b8e-b928-5fb7bb763a5c,SI-00013823,WW instore sampling WA Part 2 of 2,Marketing,3,30/10/2024,0,30/10/2024,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30/10/2024
113bb9cb-6225-43f4-b4e6-ae201f4d1db7,SI-00013822,WW instore sampling WA Part 1 of 2,Marketing,3,30/10/2024,0,30/10/2024,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30/10/2024
c44a2d9d-8c22-4cbd-86be-0486719c9d1b,SI-00013821,WW instore sampling SA Kennards Self Storage,Marketing,3,30/10/2024,0,30/10/2024,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30/10/2024
7185f6dd-6316-43a6-b294-eb45b62a2927,SI-00013820,WW instore sampling QLD - Fort Knox Storage,Marketing,3,30/10/2024,0,30/10/2024,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30/10/2024
f6da03c8-3533-4f61-8097-d4073df6d362,SI-00013818,WW instore sampling VIC,Marketing,3,30/10/2024,0,30/10/2024,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30/10/2024
f5384f9d-b3f0-4a58-9732-40dff4f16cc7,SI-00013217,1964864,Metcash - CDS,2,17/09/2024,43,17/10/2024,13,30,PAID,30/10/2024,13,AUD,1.0,1176.0,0.0,1176.0,1175.99,0.01,0.0,30/10/2024
65730dfd-f50f-4bf7-84be-031a8a8b3c9c,SI-00012752,MR email 13/08,Lloyds IGA Newtown,2,13/08/2024,78,30/09/2024,30,48,PAID,30/10/2024,30,AUD,1.0,2208.0,0.0,2208.0,2208.0,0.0,0.0,31/10/2024
40ca6dc0-a55b-4963-a4f1-579bdcf00ea1,SI-00013190,MR email 13/09,Lloyds IGA Newtown,2,16/09/2024,44,30/10/2024,0,44,PAID,30/10/2024,0,AUD,1.0,3004.4,0.0,3004.4,3004.4,0.0,0.0,31/10/2024
f505c3bb-9eaf-48c6-a761-865cd4b873c1,SI-00013779,Cruise Ship Order 24/10,Sydney Maritime Chandler,3,29/10/2024,1,12/11/2024,0,14,PAID,30/10/2024,-13,AUD,1.0,2672.0,0.0,2672.0,2672.0,0.0,0.0,31/10/2024
890de4d5-70b6-4d3d-98d7-18676e6035c3,SI-00013415,SO-00013415,Perfect Break Cafe,3,01/10/2024,29,15/10/2024,15,14,PAID,30/10/2024,15,AUD,1.0,296.0,0.0,296.0,296.0,0.0,0.0,31/10/2024
74b4f630-8454-4d22-a439-68f4300759cf,SI-00013790,Mosman - SO-00013790,Bbowls Pty Ltd (Blessed Bowls),3,28/10/2024,2,11/11/2024,0,14,PAID,30/10/2024,-12,AUD,1.0,460.0,0.0,460.0,460.0,0.0,0.0,31/10/2024
b419b34c-e3dc-414d-8af4-6d1b9f06d86a,SI-00013344,R-45046684A,Grocery Holdings Pty Ltd,1,26/09/2024,35,30/10/2024,1,34,PAID,31/10/2024,1,AUD,1.0,5586.0,558.6,6144.6,4915.68,1228.92,0.0,31/10/2024
cddc6a79-3fe1-4a44-9890-7b696400dfbe,SI-00013361,23946246V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,64.8,0.0,64.8,0.0,64.8,0.0,31/10/2024
10c744a4-253b-442d-9b2d-cd9fe8f3fe56,SI-00013374,23946252V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,302.4,0.0,302.4,0.0,302.4,0.0,31/10/2024
35e208a2-c3ad-4121-b215-21c80c99318e,SI-00013375,23946249V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,604.8,0.0,604.8,0.0,604.8,0.0,31/10/2024
569e2b15-aab9-4185-b08e-0f942e8027f9,SI-00013363,23946255V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,216.0,0.0,216.0,0.0,216.0,0.0,31/10/2024
7b5d0117-c57d-426f-91d0-1e942f5ddb37,SI-00013377,23946256V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,1209.6,0.0,1209.6,760.32,449.28,0.0,31/10/2024
be541f85-d4a8-4dba-bc8e-26cac4a7525c,SI-00013369,23946235V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,172.8,0.0,172.8,172.8,0.0,0.0,31/10/2024
5d816b21-8ab7-465f-bca4-2b0d75f4bfd8,SI-00013368,23946247V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,129.6,0.0,129.6,129.6,0.0,0.0,31/10/2024
caa4d674-c2fd-4a70-b73c-5741beec3c0a,SI-00013381,23946261V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,561.6,0.0,561.6,561.6,0.0,0.0,31/10/2024
10cb1d69-e5c8-4768-9065-4fd862d1a67b,SI-00013384,23946243V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,367.2,0.0,367.2,367.2,0.0,0.0,31/10/2024
d3c10058-6981-4f18-a86a-68a708723fb2,SI-00013386,23946257V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,496.8,0.0,496.8,496.8,0.0,0.0,31/10/2024
452cdcb6-40c2-4a5b-8849-4a8635977a17,SI-00013360,23946251V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,216.0,0.0,216.0,216.0,0.0,0.0,31/10/2024
20799f6d-2d05-4518-98b3-3e31fd7e1f73,SI-00013371,23946236V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,669.6,0.0,669.6,669.6,0.0,0.0,31/10/2024
c74c13a4-e92a-4462-a637-528a1afcae79,SI-00013370,23946258V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,216.0,0.0,216.0,216.0,0.0,0.0,31/10/2024
e4f36029-a501-4f32-a1e5-cad49099938a,SI-00013382,23946254V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,496.8,0.0,496.8,496.8,0.0,0.0,31/10/2024
8476f2c1-3159-414c-b873-bb276ac6853c,SI-00013380,23946248V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,108.0,0.0,108.0,108.0,0.0,0.0,31/10/2024
962db840-5be1-4e6a-9b47-fa5c9536a539,SI-00013383,23946259V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,453.6,0.0,453.6,453.6,0.0,0.0,31/10/2024
8e4fd465-7b0d-4761-8c6c-b008e520caf2,SI-00013387,23946244V,Coles Supermarkets - Local,1,27/09/2024,33,30/10/2024,0,33,PAID,30/10/2024,0,AUD,1.0,86.4,0.0,86.4,86.4,0.0,0.0,31/10/2024
82266aa7-5182-450e-b3c7-7dabd0b63dc1,SI-00013372,23946260V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,302.4,0.0,302.4,302.4,0.0,0.0,31/10/2024
fea0ca4a-c7b4-4a15-a948-a86d2386c5bf,SI-00013367,23946238V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,475.2,0.0,475.2,475.2,0.0,0.0,31/10/2024
c063df71-a799-413d-9c80-9a23710dd533,SI-00013366,23946239V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,172.8,0.0,172.8,172.8,0.0,0.0,31/10/2024
15d83b91-96cc-497c-ad8a-e036b06ce14c,SI-00013365,23946237V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,388.8,0.0,388.8,388.8,0.0,0.0,31/10/2024
4581c0a8-2f4f-496f-b637-e4bd157a7d4a,SI-00013364,23946240V,Coles Supermarkets - Local,1,30/09/2024,30,30/10/2024,0,30,PAID,30/10/2024,0,AUD,1.0,475.2,0.0,475.2,475.2,0.0,0.0,31/10/2024
9618e9cd-4425-4c05-85f5-efc854e9ad8a,SI-00013021,MR email 04/09,Supa Valu Ballina,3,05/09/2024,56,05/10/2024,26,30,PAID,31/10/2024,26,AUD,1.0,2304.0,0.0,2304.0,2234.88,69.12,0.0,31/10/2024
58242910-9545-485c-9eff-1c62a8a2a114,SI-00012992,7009,Ezymart Distribution Pty Ltd,3,02/09/2024,60,30/10/2024,2,58,PAID,01/11/2024,2,AUD,1.0,8601.6,0.0,8601.6,8601.6,0.0,0.0,04/11/2024
8fee843c-54e1-4fdd-88a3-2bde4a0c20ad,SI-00012987,29948,Riverina Fresh Pty Limited,3,02/09/2024,59,30/10/2024,1,58,PAID,31/10/2024,1,AUD,1.0,2304.0,0.0,2304.0,2304.0,0.0,0.0,04/11/2024
dbfd97af-b501-4f9e-977a-b7742efbc134,SI-00013115,30110,Riverina Fresh Pty Limited,3,11/09/2024,50,30/10/2024,1,49,PAID,31/10/2024,1,AUD,1.0,2304.0,0.0,2304.0,2304.0,0.0,0.0,04/11/2024
b7068ca6-6832-4d65-aedb-76d6d0db1022,SI-00013778,Maggie email 28/10,Beyond Best Before,3,31/10/2024,1,30/11/2024,0,30,PAID,01/11/2024,-29,AUD,1.0,148.2,0.24,148.44,148.44,0.0,0.0,04/11/2024
905401db-61cf-4a93-b068-621806befe1f,SI-00012305,MR email 04/07 Doonside,Romeo NSW Investments Pty Ltd & Romeo NSW Holdings Pty Ltd ITF Romeo NSW Holding Trust,2,04/07/2024,121,30/08/2024,64,57,PAID,02/11/2024,64,AUD,1.0,2208.0,0.0,2208.0,2208.0,0.0,0.0,04/11/2024
56cbd772-03c3-46f2-b4e3-a9d63d15fd3e,SI-00013292,Mani email 23/09,Top Fruit and Vegetables Pty Ltd,3,23/09/2024,39,23/09/2024,39,0,PAID,01/11/2024,39,AUD,1.0,1600.0,0.0,1600.0,1600.0,0.0,0.0,04/11/2024
fde464b9-3d8e-4371-8bfa-ca6233aa4c26,SI-00013144,Mani email 12/09,Top Fruit and Vegetables Pty Ltd,3,13/09/2024,49,13/09/2024,49,0,PAID,01/11/2024,49,AUD,1.0,1600.0,0.0,1600.0,1600.0,0.0,0.0,04/11/2024
6e8807f8-c9ea-47fc-9983-1dd140ee0ab6,SI-00012497,DF email 25/07,Cedar Beverages Pty Ltd,3,25/07/2024,98,30/08/2024,62,36,PAID,31/10/2024,62,AUD,1.0,2553.6,0.0,2553.6,2553.6,0.0,0.0,04/11/2024
a1fd5482-4022-4cd0-a54d-dc1440ac85a7,SI-00012971,Alex email 30/08,Cedar Beverages Pty Ltd,3,02/09/2024,59,30/10/2024,1,58,PAID,31/10/2024,1,AUD,1.0,2553.6,0.0,2553.6,2553.6,0.0,0.0,04/11/2024
c21f9e2e-1869-4392-93b4-2922cd171228,SI-00013825,SO-00013825 - Collaroy,Bbowls Pty Ltd (Blessed Bowls),3,31/10/2024,0,14/11/2024,0,14,PAID,31/10/2024,-14,AUD,1.0,494.5,0.0,494.5,494.5,0.0,0.0,04/11/2024
019d38d9-5475-4b1f-9baf-ecd4ed6d6d8e,SI-00013697,1924352835,Costco Wholesale Australia Pty Ltd,2,21/10/2024,10,20/11/2024,0,30,PAID,31/10/2024,-20,AUD,1.0,8726.4,0.0,8726.4,8613.9,112.5,0.0,04/11/2024
3306645f-f97a-4f68-9140-063d16b84d68,SI-00012990,PO7887446,CW MANAGEMENT PTY LTD - CDS,3,03/09/2024,58,30/10/2024,1,57,PAID,31/10/2024,1,AUD,1.0,428.16,0.0,428.16,428.16,0.0,0.0,04/11/2024
68d50ab0-dddd-4fa7-a21f-0fd137092be3,SI-00013109,PO7935360,CW MANAGEMENT PTY LTD - CDS,3,13/09/2024,48,30/10/2024,1,47,PAID,31/10/2024,1,AUD,1.0,1824.96,0.0,1824.96,1824.96,0.0,0.0,04/11/2024
7ba19e49-0113-424a-866d-c676ef017a0a,SI-00012989,PO7887511,CW MANAGEMENT PTY LTD - CDS,3,03/09/2024,58,30/10/2024,1,57,PAID,31/10/2024,1,AUD,1.0,925.44,0.0,925.44,925.44,0.0,0.0,04/11/2024
3c7b03fa-ef67-46d1-ac0a-840c119431df,SI-00012991,PO7887447,CW MANAGEMENT PTY LTD - CDS,3,03/09/2024,58,30/10/2024,1,57,PAID,31/10/2024,1,AUD,1.0,231.36,0.0,231.36,231.36,0.0,0.0,04/11/2024
2c35a2da-4246-436e-81a4-ac5d1a0d478f,SI-00013010,PO7965183,CW MANAGEMENT PTY LTD - CDS,3,13/09/2024,48,30/10/2024,1,47,PAID,31/10/2024,1,AUD,1.0,840.96,0.0,840.96,840.96,0.0,0.0,04/11/2024
feb2af56-e6cd-4ec5-acd4-9bd2b03fa5ab,SI-00013108,PO7982770,CW MANAGEMENT PTY LTD - CDS,3,17/09/2024,44,30/10/2024,1,43,PAID,31/10/2024,1,AUD,1.0,1750.08,0.0,1750.08,1750.08,0.0,0.0,04/11/2024
ced2b6c3-f084-42af-9d2f-f88e2da38198,SI-00013011,PO7902640,CW MANAGEMENT PTY LTD - CDS,3,09/09/2024,52,30/10/2024,1,51,PAID,31/10/2024,1,AUD,1.0,472.32,0.0,472.32,472.32,0.0,0.0,04/11/2024
96428995-c3c3-409e-9ce6-ca883434da58,SI-00013013,PO7902591,CW MANAGEMENT PTY LTD - CDS,3,09/09/2024,52,30/10/2024,1,51,PAID,31/10/2024,1,AUD,1.0,599.04,0.0,599.04,599.04,0.0,0.0,04/11/2024
e6082c16-ca7a-4862-bf48-ca66586c0755,SI-00013199,PO7999944,CW MANAGEMENT PTY LTD - CDS,3,19/09/2024,42,30/10/2024,1,41,PAID,31/10/2024,1,AUD,1.0,1611.84,0.0,1611.84,1611.84,0.0,0.0,04/11/2024
f687b361-0865-4d03-9ef0-8e54383fa1ca,SI-00013405,99951,Accredited Distributors Pty Ltd,3,30/09/2024,32,30/10/2024,2,30,PAID,01/11/2024,2,AUD,1.0,9001.02,584.64,9585.66,9557.94,27.72,0.0,04/11/2024
0a110b0a-5fa9-4718-91a2-65dc508ab51c,SI-00012951,51783,JB Metropolitan Distributors Pty Ltd -Adelaide,3,29/08/2024,63,30/09/2024,31,32,PAID,31/10/2024,31,AUD,1.0,7871.6,0.0,7871.6,7871.6,0.0,0.0,04/11/2024
6d51d207-69ed-490c-9c3e-9ed91d3c7cd7,SI-00013255,52054,JB Metropolitan Distributors Pty Ltd -Adelaide,3,23/09/2024,38,30/10/2024,1,37,PAID,31/10/2024,1,AUD,1.0,5150.4,0.0,5150.4,4803.38,347.02,0.0,04/11/2024
6b01defd-1e3a-4745-82c6-2e1e2c5663c7,SI-00012937,273675,JB Metropolitan Distributors Pty Ltd - Moorebank,3,29/08/2024,63,30/09/2024,31,32,PAID,31/10/2024,31,AUD,1.0,12017.6,0.0,12017.6,12017.6,0.0,0.0,04/11/2024
ecfb2c79-bbb5-4586-9962-2fcb06d21574,SI-00013274,274585,JB Metropolitan Distributors Pty Ltd - Moorebank,3,20/09/2024,41,30/10/2024,1,40,PAID,31/10/2024,1,AUD,1.0,2606.8,0.0,2606.8,2606.8,0.0,0.0,04/11/2024
1bf6dc31-c682-4e6d-b88c-c335c0eeb861,SI-00013017,274205,JB Metropolitan Distributors Pty Ltd - Moorebank,3,04/09/2024,57,30/10/2024,1,56,PAID,31/10/2024,1,AUD,1.0,27250.4,292.32,27542.72,27542.72,0.0,0.0,04/11/2024
24ecb294-ac2e-4cad-8bfd-65a61d8d5c8b,SI-00013117,274418,JB Metropolitan Distributors Pty Ltd - Moorebank,3,11/09/2024,50,30/10/2024,1,49,PAID,31/10/2024,1,AUD,1.0,25876.96,470.02,26346.98,26346.98,0.0,0.0,04/11/2024
4a2afe21-6523-4e10-8e87-4cdccc83f0ce,SI-00013221,274544 Part 1 of 2,JB Metropolitan Distributors Pty Ltd - Moorebank,3,18/09/2024,43,30/10/2024,1,42,PAID,31/10/2024,1,AUD,1.0,24327.2,0.0,24327.2,24327.2,0.0,0.0,04/11/2024
986c8715-b604-49c4-995e-7ae14e435317,SI-00013322,274703,JB Metropolitan Distributors Pty Ltd - Moorebank,3,25/09/2024,36,30/10/2024,1,35,PAID,31/10/2024,1,AUD,1.0,30027.6,584.64,30612.239999999998,24145.37,6466.87,0.0,04/11/2024
a3160095-7a91-47e6-a6ba-75d193c07f3b,SI-00013379,23946245V,Coles Supermarkets - Local,1,27/09/2024,34,30/10/2024,1,33,PAID,31/10/2024,1,AUD,1.0,345.6,0.0,345.6,272.16,73.44,0.0,04/11/2024
1c898f43-3580-475b-a32d-aee95085afdc,SI-00013378,23946241V,Coles Supermarkets - Local,1,27/09/2024,34,30/10/2024,1,33,PAID,31/10/2024,1,AUD,1.0,21.6,0.0,21.6,21.6,0.0,0.0,04/11/2024
c4eb3c33-18a5-4107-a842-7ee37a113485,SI-00013376,23946253V,Coles Supermarkets - Local,1,27/09/2024,35,30/10/2024,2,33,PAID,01/11/2024,2,AUD,1.0,172.8,0.0,172.8,138.24,34.56,0.0,04/11/2024
6003c71d-d935-4414-be3d-dc21e4902576,SI-00013471,3657003,Metcash - CDS,2,03/10/2024,28,02/11/2024,0,30,PAID,31/10/2024,-2,AUD,1.0,19826.4,0.01,19826.41,0.0,19826.41,0.0,04/11/2024
87fec9bd-edf8-42c5-861f-6288790e377b,SI-00013118,02303762,Romeo NSW Investments Pty Ltd & Romeo NSW Holdings Pty Ltd ITF Romeo NSW Holding Trust,2,11/09/2024,52,30/10/2024,3,49,PAID,02/11/2024,3,AUD,1.0,2390.4,0.0,2390.4,2390.4,0.0,0.0,04/11/2024
36d2d863-870e-4918-8afe-0daf462693c7,SI-00013420,1971710,Metcash - CDS,2,01/10/2024,30,31/10/2024,0,30,PAID,31/10/2024,0,AUD,1.0,14431.2,0.0,14431.2,6499.93,7931.2699999999995,0.0,04/11/2024
bf911e8f-ee67-46ee-a5f5-280fe150ddc3,SI-00013438,1896319,Metcash - CDS,2,04/10/2024,27,03/11/2024,0,30,PAID,31/10/2024,-3,AUD,1.0,988.8,0.0,988.8,988.8,0.0,0.0,04/11/2024
d81d6d3e-fbf3-4200-a0c4-e4b872dc6477,SI-00013422,3460595,Metcash - CDS,2,01/10/2024,30,31/10/2024,0,30,PAID,31/10/2024,0,AUD,1.0,6921.6,0.0,6921.6,6921.6,0.0,0.0,04/11/2024
2ef68a95-f734-4089-b343-a61019eb9131,SI-00013419,1971689,Metcash - CDS,2,01/10/2024,30,31/10/2024,0,30,PAID,31/10/2024,0,AUD,1.0,2880.0,0.0,2880.0,2880.0,0.0,0.0,04/11/2024
501938c8-8a54-462f-bf2b-9ef7b0463df4,SI-00013482,2374968,Metcash - CDS,2,04/10/2024,27,03/11/2024,0,30,PAID,31/10/2024,-3,AUD,1.0,11193.6,0.0,11193.6,11193.6,0.0,0.0,04/11/2024
5151c46f-d945-431a-ae20-dfff0383985b,SI-00013817,WW instore sampling NSW,Marketing,3,31/10/2024,0,31/10/2024,0,0,PAID,N/A,0,AUD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,04/11/2024
680c06be-2027-4fda-a0ae-040974236e04,SI-00013256,PU763067,PFD Food Services Pty Ltd - CDS,3,23/09/2024,42,30/10/2024,5,37,PAID,04/11/2024,5,AUD,1.0,4049.04,0.0,4049.04,4049.04,0.0,0.0,05/11/2024
97fd06f6-712b-4f6d-b00b-320a6da10c5c,SI-00013014,PU752118,PFD Food Services Pty Ltd - CDS,3,04/09/2024,61,30/10/2024,5,56,PAID,04/11/2024,5,AUD,1.0,2940.8,0.0,2940.8,2940.8,0.0,0.0,05/11/2024
1ae40983-9efa-44a4-8b69-c8db38092f7f,SI-00012966,PU748974,PFD Food Services Pty Ltd - CDS,3,30/08/2024,66,30/09/2024,35,31,PAID,04/11/2024,35,AUD,1.0,5881.6,0.0,5881.6,5881.6,0.0,0.0,05/11/2024
eddfe3e3-89a6-42eb-bf20-c4ca4fee0261,SI-00012938,PU748274,PFD Food Services Pty Ltd - CDS,3,29/08/2024,67,30/09/2024,35,32,PAID,04/11/2024,35,AUD,1.0,2940.8,0.0,2940.8,2940.8,0.0,0.0,05/11/2024
57204210-818d-4103-9ade-86d4c1a784f2,SI-00013401,Reza email 25/09,MRL,3,30/09/2024,35,30/10/2024,5,30,PAID,04/11/2024,5,AUD,1.0,307.2,0.0,307.2,307.2,0.0,0.0,05/11/2024
3d42e3ca-f29d-49a5-a5fe-414dac91d1bf,SI-00013077,AQ email 09/09,Cedar Beverages Pty Ltd,3,09/09/2024,56,30/10/2024,5,51,PAID,04/11/2024,5,AUD,1.0,2553.6,0.0,2553.6,2553.6,0.0,0.0,05/11/2024
7b38b508-3670-4ab9-a490-0d08d893c9d9,SI-00013803,Saskia M SO-00013803,Blessed Bowls Thirroul,3,31/10/2024,4,07/11/2024,0,7,PAID,04/11/2024,-3,AUD,1.0,424.68,0.0,424.68,424.68,0.0,0.0,05/11/2024
1846ba6a-03dd-431e-b484-1f3b9c2e9f9b,SI-00012843,SO-00012843,Fit Nutrition Pty Ltd,3,23/08/2024,73,22/09/2024,43,30,PAID,04/11/2024,43,AUD,1.0,360.0,0.0,360.0,360.0,0.0,0.0,05/11/2024
7a366f0b-14fc-457f-82b9-ad745de73e67,SI-00013863,SO-00013863,Bbowls Pty Ltd (Blessed Bowls),3,01/11/2024,3,15/11/2024,0,14,PAID,04/11/2024,-11,AUD,1.0,494.5,0.0,494.5,494.5,0.0,0.0,05/11/2024
bb5a7747-400f-4a1a-bad7-e79fa33e34ba,SI-00013696,1924352834,Costco Wholesale Australia Pty Ltd,2,21/10/2024,14,20/11/2024,0,30,PAID,04/11/2024,-16,AUD,1.0,5309.89,0.0,5309.89,5241.44,68.45,0.0,05/11/2024
65a42874-3242-4072-90fe-1d910eba959a,SI-00013396,R-45078435A,Grocery Holdings Pty Ltd,1,03/10/2024,28,30/11/2024,0,58,PAID,31/10/2024,-30,AUD,1.0,49948.8,283.2,50232.0,50232.0,0.0,0.0,06/11/2024
9b0fde60-a8db-4912-94fc-256a0ff36639,SI-00013395,R-45078433A,Grocery Holdings Pty Ltd,1,02/10/2024,29,30/11/2024,0,59,PAID,31/10/2024,-30,AUD,1.0,31831.68,0.0,31831.68,14795.9,17035.78,0.0,06/11/2024
78205f2d-ad08-46c1-9618-a822073ad808,SI-00013397,R-45078434A,Grocery Holdings Pty Ltd,1,02/10/2024,29,30/11/2024,0,59,PAID,31/10/2024,-30,AUD,1.0,2832.0,283.2,3115.2,3115.2,0.0,0.0,06/11/2024
f14925ac-13ff-4325-892f-1c84a3ce56a2,SI-00013428,PRE638095,ALDI Stores (A Limited Partnership),2,03/10/2024,34,05/11/2024,1,33,PAID,06/11/2024,1,AUD,1.0,35616.0,0.0,35616.0,35616.0,0.0,0.0,07/11/2024
bdc04359-9c47-4a57-a040-a84c502e7781,SI-00013797,1181302989,Costco Wholesale Australia Pty Ltd,2,28/10/2024,9,27/11/2024,0,30,PAID,06/11/2024,-21,AUD,1.0,2930.69,0.0,2930.69,2930.69,0.0,0.0,07/11/2024
7a09b876-a155-4f22-8546-ef167fabb526,SI-00013799,1161492015,Costco Wholesale Australia Pty Ltd,2,28/10/2024,9,27/11/2024,0,30,PAID,06/11/2024,-21,AUD,1.0,2930.69,0.0,2930.69,2855.13,75.56,0.0,07/11/2024
b1377e27-76f5-4b3c-88ee-7213ed2c32b9,SI-00013816,0450522351,Bbowls Pty Ltd (Blessed Bowls),3,31/10/2024,6,14/11/2024,0,14,PAID,06/11/2024,-8,AUD,1.0,400.0,0.0,400.0,400.0,0.0,0.0,07/11/2024
46f61142-4307-4485-b918-13f36b976a73,SI-00013928,Michael email 25/10,PREMIX KING LUCAS,3,06/11/2024,203,20/11/2024,189,14,AUTHORISED,N/A,0,AUD,1.0,1764.0,0.0,1764.0,0.0,0.0,1764.0,07/11/2024
